ID,innings,overs,ballnumber,batter,bowler,non-striker,extra_type,batsman_run,extras_run,total_run,non_boundary,isWicketDelivery,player_out,kind,fielders_involved,BattingTeam,text
1312200,1,0,1,YBK Jaiswal,Mohammed Shami,JC Buttler,NA,0,0,0,0,0,NA,NA,NA,Rajasthan Royals,Jaiswal camps back to this short ball that holds its line outside off and punches to short cover
1312200,1,0,2,YBK Jaiswal,Mohammed Shami,JC Buttler,legbyes,0,1,1,0,0,NA,NA,NA,Rajasthan Royals,"143.1ks, much fuller and snaking in to hit the pad from round the stumps, the sharp angle and movement was dragging it down the leg side. The result is a leg-bye for RR"
1312200,1,0,3,JC Buttler,Mohammed Shami,YBK Jaiswal,NA,1,0,1,0,0,NA,NA,NA,Rajasthan Royals,"140.8ks, nice and full, seaming in to attack the stumps, whisked away to the right of mid-on"
1312200,1,0,4,YBK Jaiswal,Mohammed Shami,JC Buttler,NA,0,0,0,0,0,NA,NA,NA,Rajasthan Royals,"good length and slanting in from round the stumps, but does not threaten off stump. So, Jaiswal ignores it in the channel"
1312200,1,0,5,YBK Jaiswal,Mohammed Shami,JC Buttler,NA,0,0,0,0,0,NA,NA,NA,Rajasthan Royals,chipped away in the air...but lands in front of square leg or rather short midwicket where Rashid collects it on the bounce
1312200,1,0,6,YBK Jaiswal,Mohammed Shami,JC Buttler,NA,0,0,0,0,0,NA,NA,NA,Rajasthan Royals,"dug in short an slanting back in to cramp the batter for room, Jaiswal somehow keeps it out"
1312200,1,1,1,JC Buttler,Yash Dayal,YBK Jaiswal,NA,0,0,0,0,0,NA,NA,NA,Rajasthan Royals,"full and pushed across off, left alone by Buttler"
1312200,1,1,2,JC Buttler,Yash Dayal,YBK Jaiswal,NA,0,0,0,0,0,NA,NA,NA,Rajasthan Royals,"back of a length and skids back into middle and leg, jammed to the leg side off the inner half"
1312200,1,1,3,JC Buttler,Yash Dayal,YBK Jaiswal,NA,4,0,4,0,0,NA,NA,NA,Rajasthan Royals,"short and wide of off, Buttler latches onto the width and <b>scythes a cut between point and cover</b> for four. Fetch that!"
1312200,1,1,4,JC Buttler,Yash Dayal,YBK Jaiswal,NA,0,0,0,0,0,NA,NA,NA,Rajasthan Royals,"better from Dayal. Good length and much closer to off stump, draws Buttler into a front-foot defence to short cover"
1312200,1,1,5,JC Buttler,Yash Dayal,YBK Jaiswal,NA,1,0,1,0,0,NA,NA,NA,Rajasthan Royals,"shorter and into the ribs, Buttler drags a hook behind square on the leg side for one"
1312200,1,1,6,YBK Jaiswal,Yash Dayal,JC Buttler,NA,0,0,0,0,0,NA,NA,NA,Rajasthan Royals,"short and veering down the leg side, Jaiswal misses out on the pull and wears it on his thigh pad"
1312200,1,2,1,JC Buttler,Mohammed Shami,YBK Jaiswal,NA,1,0,1,0,0,NA,NA,NA,Rajasthan Royals,Buttler gets on top of a short ball outside off and punches it just wide of Pandya for an urgent single
1312200,1,2,2,YBK Jaiswal,Mohammed Shami,JC Buttler,NA,0,0,0,0,0,NA,NA,NA,Rajasthan Royals,Shami hits a hard length and gets the ball to bounce over the stumps. Seams in to sail over middle. <strong>Jaiswal swings and misses once again</strong>
1312200,1,2,3,YBK Jaiswal,Mohammed Shami,JC Buttler,NA,4,0,4,0,0,NA,NA,NA,Rajasthan Royals,<strong>Jaiswal gets off the mark after eight balls</strong>. He clears his front leg and pumps it straight of mid-off for his first runs this evening
1312200,1,2,4,YBK Jaiswal,Mohammed Shami,JC Buttler,NA,0,0,0,0,0,NA,NA,NA,Rajasthan Royals,"Shami drags his length back further, the line is outside off. Jaiswal eyes up another big slog, no contact yet again"
1312200,1,2,5,YBK Jaiswal,Mohammed Shami,JC Buttler,NA,6,0,6,0,0,NA,NA,NA,Rajasthan Royals,"smeared over extra-cover for six. Jaiswal backs away outside leg, manufactures swinging room, gets his length - full. <strong>Pumped over the off side for a flat six</strong>"
1312200,1,2,6,YBK Jaiswal,Mohammed Shami,JC Buttler,NA,3,0,3,0,0,NA,NA,NA,Rajasthan Royals,"<strong>lifter from Shami, </strong>147.8ks, rushes Jaiswal into a hook. He can flap it over the infield - good enough for three runs"
1312200,1,3,1,YBK Jaiswal,Yash Dayal,JC Buttler,NA,1,0,1,0,0,NA,NA,NA,Rajasthan Royals,"Jaiswal advances at Dayal and dinks to short third man. <strong>There's a little hesitation between the wickets</strong>, but Buttler dishes out a full-stretch dive. A direct hit could've been tight"
1312200,1,3,2,JC Buttler,Yash Dayal,YBK Jaiswal,NA,1,0,1,0,0,NA,NA,NA,Rajasthan Royals,"just short of a good length on middle, Buttler clears his front leg and heaves it away between midwicket and mid-on"
1312200,1,3,3,YBK Jaiswal,Yash Dayal,JC Buttler,NA,0,0,0,0,0,NA,NA,NA,Rajasthan Royals,Jaiswal backs away even before Dayal delivers this lifter. He swishes and is beaten once again. Good take from Saha
1312200,1,3,4,YBK Jaiswal,Yash Dayal,JC Buttler,NA,2,0,2,0,0,NA,NA,NA,Rajasthan Royals,"pitched-up delivery: this is the length Jaiswal is looking for, but Jaiswal doesn't time it well enough. Sliced up and over extra-cover. He's trying to over-hit the ball in the powerplay"
1312200,1,3,5,YBK Jaiswal,Yash Dayal,JC Buttler,NA,6,0,6,0,0,NA,NA,NA,Rajasthan Royals,"<strong>hooked over fine leg for six.</strong> Jaiswal stands back and still for this bouncer on the body. Dragged away over the boundary, despite the presence of deep square leg and fine leg"
1312200,1,3,6,YBK Jaiswal,Yash Dayal,JC Buttler,NA,0,0,0,0,1,YBK Jaiswal,caught,R Sai Kishore,Rajasthan Royals,"Another short ball, <strong>dragged away to Sai Kishore at deep square leg</strong>. Another short ball at the body, Jaiswal goes back and ends up splicing it to the outfielder. Dayal provides GT with the breakthrough. Jaiswal never really got going tonight"
1312200,1,4,1,JC Buttler,LH Ferguson,SV Samson,NA,0,0,0,0,0,NA,NA,NA,Rajasthan Royals,"full and wide of off, Buttler reaches out and flays it away to backward point"
1312200,1,4,2,JC Buttler,LH Ferguson,SV Samson,NA,1,0,1,0,0,NA,NA,NA,Rajasthan Royals,"good length and just a shade outside off, pressed into the covers for a single"
1312200,1,4,3,SV Samson,LH Ferguson,JC Buttler,NA,4,0,4,0,0,NA,NA,NA,Rajasthan Royals,"<strong>First-ball four for Samson</strong>. Clears mid-on. Fullish on middle an leg, heaves it over mid-on"
1312200,1,4,4,SV Samson,LH Ferguson,JC Buttler,NA,1,0,1,0,0,NA,NA,NA,Rajasthan Royals,"short and ducks back into Samson from over the wicket, Samson rides the bounce and secures a single to deep third man"
1312200,1,4,5,JC Buttler,LH Ferguson,SV Samson,NA,0,0,0,0,0,NA,NA,NA,Rajasthan Royals,"wide yorker from Ferguson, Buttler can't touch it. It's out of his reach"
1312200,1,4,6,JC Buttler,LH Ferguson,SV Samson,NA,0,0,0,0,0,NA,NA,NA,Rajasthan Royals,"just short of a yorker length outside off, Buttler throws his bat at a cover-drive, but is beaten once again"
1312200,1,5,1,SV Samson,Rashid Khan,JC Buttler,NA,4,0,4,0,0,NA,NA,NA,Rajasthan Royals,"back of a length and breaks away outside off, slapped away,<strong> Sai Kishore at extra-cover fumbles and gives up four. </strong>He fails to get his body behind ball"
1312200,1,5,2,SV Samson,Rashid Khan,JC Buttler,NA,1,0,1,0,0,NA,NA,NA,Rajasthan Royals,whipped away down to long-on
1312200,1,5,3,JC Buttler,Rashid Khan,SV Samson,NA,1,0,1,0,0,NA,NA,NA,Rajasthan Royals,"possibly a wrong'un, sliding into middle, on a length, tucked away into the vacant spaces at midwicket"
1312200,1,5,4,SV Samson,Rashid Khan,JC Buttler,NA,0,0,0,0,0,NA,NA,NA,Rajasthan Royals,"flat legbreak, defended back to the left of Rashid"
1312200,1,5,5,SV Samson,Rashid Khan,JC Buttler,NA,1,0,1,0,0,NA,NA,NA,Rajasthan Royals,"another googly from Rashid, fuller in length, patted away to the right of Rashid to long-on"
1312200,1,5,6,JC Buttler,Rashid Khan,SV Samson,NA,0,0,0,0,0,NA,NA,NA,Rajasthan Royals,glanced off the pads to short fine leg
1312200,1,6,1,SV Samson,LH Ferguson,JC Buttler,NA,0,0,0,0,0,NA,NA,NA,Rajasthan Royals,"wide of the crease, overpitched and outside off, belted straight to mid-off"
1312200,1,6,2,SV Samson,LH Ferguson,JC Buttler,NA,1,0,1,0,0,NA,NA,NA,Rajasthan Royals,"low full-toss wide of off, Samson opens the face of the bat and carves it away to sweeper cover"
1312200,1,6,3,JC Buttler,LH Ferguson,SV Samson,NA,0,0,0,0,0,NA,NA,NA,Rajasthan Royals,"<strong>Ferguson pounds it on a hard length</strong> and outside off, the ball almost scratches the outside edge near the shoulder of the bat"
1312200,1,6,4,JC Buttler,LH Ferguson,SV Samson,NA,4,0,4,0,0,NA,NA,NA,Rajasthan Royals,"<strong>spanked over mid-off.</strong> Slower ball from Ferguson but the length is wrong. Pitched-up delivery outside off, Buttler goes over the top"
1312200,1,6,5,JC Buttler,LH Ferguson,SV Samson,NA,4,0,4,0,0,NA,NA,NA,Rajasthan Royals,"Ferguson shortens his length outside off, Buttler camps back and slashes it away between sweeper cover and deep third man"
1312200,1,6,6,JC Buttler,LH Ferguson,SV Samson,NA,1,0,1,0,0,NA,NA,NA,Rajasthan Royals,"full and outside off, driven hard to mid-off. Buttler sets off and dives across at the other end for the single"
1312200,1,7,1,JC Buttler,Rashid Khan,SV Samson,NA,1,0,1,0,0,NA,NA,NA,Rajasthan Royals,"tossed up and turns away outside off, Buttler is on the front foot to guide it away to sweeper cover"
1312200,1,7,2,SV Samson,Rashid Khan,JC Buttler,NA,1,0,1,0,0,NA,NA,NA,Rajasthan Royals,"flighted and outside off, smashed away to the right of long-off"
1312200,1,7,3,JC Buttler,Rashid Khan,SV Samson,NA,0,0,0,0,0,NA,NA,NA,Rajasthan Royals,"shorter legbreak, quicker and breaks away outside off, <strong>Buttler slashes and misses</strong>"
1312200,1,7,4,JC Buttler,Rashid Khan,SV Samson,NA,1,0,1,0,0,NA,NA,NA,Rajasthan Royals,"shortish once again and turns away outside off, Buttler goes back and punches a single to Ferguson at sweeper cover"
1312200,1,7,5,SV Samson,Rashid Khan,JC Buttler,NA,1,0,1,0,0,NA,NA,NA,Rajasthan Royals,"wrong'un on a length, worked away towards midwicket"
1312200,1,7,6,JC Buttler,Rashid Khan,SV Samson,NA,1,0,1,0,0,NA,NA,NA,Rajasthan Royals,"another quick wrong'un, tapped into the leg side"
1312200,1,8,1,JC Buttler,HH Pandya,SV Samson,NA,1,0,1,0,0,NA,NA,NA,Rajasthan Royals,"short and outside off, Buttler leaps and flashes it to sweeper cover"
1312200,1,8,2,SV Samson,HH Pandya,JC Buttler,NA,0,0,0,0,1,SV Samson,caught,R Sai Kishore,Rajasthan Royals,<strong>Pandya strikes second ball to dismiss his opposite number.</strong> Pandya hits an in-between length outside off. Samson shapes up for the pull but can only sky it to Sai Kishore who runs forward and then across to his right to short third man to snag another catch
1312200,1,8,3,D Padikkal,HH Pandya,JC Buttler,NA,0,0,0,0,0,NA,NA,NA,Rajasthan Royals,"nice and full, starts on middle and zips away outside off, <strong>nearly clicked the outside edge</strong>"
1312200,1,8,4,D Padikkal,HH Pandya,JC Buttler,NA,0,0,0,0,0,NA,NA,NA,Rajasthan Royals,"short and on the hips, worked to midwicket"
1312200,1,8,5,D Padikkal,HH Pandya,JC Buttler,NA,0,0,0,0,0,NA,NA,NA,Rajasthan Royals,"back of a length and veers away outside off, beaten on the outside edge once again is Padikkal"
1312200,1,8,6,D Padikkal,HH Pandya,JC Buttler,NA,0,0,0,0,0,NA,NA,NA,Rajasthan Royals,"fullish and just a shade outside off, Padikkal checks his drive and chips it to mid-off"
1312200,1,9,1,JC Buttler,Mohammed Shami,D Padikkal,NA,0,0,0,0,0,NA,NA,NA,Rajasthan Royals,"full and on the stumps, pushed back to Shami. Buttler needs to find a higher gear"
1312200,1,9,2,JC Buttler,Mohammed Shami,D Padikkal,NA,2,0,2,0,0,NA,NA,NA,Rajasthan Royals,"Buttler shuffles across off, gets closer to this shortish ball outside off and forces it to the right of sweeper cover. Good tumbling save from Ferguson in the outfield"
1312200,1,9,3,JC Buttler,Mohammed Shami,D Padikkal,NA,4,0,4,0,0,NA,NA,NA,Rajasthan Royals,"Buttler finds another gear. Banged in short and outside off, Buttler rolls his wrists and pulls it behind square for four"
1312200,1,9,4,JC Buttler,Mohammed Shami,D Padikkal,NA,4,0,4,0,0,NA,NA,NA,Rajasthan Royals,back of a length and outside off. Buttler jumps on top of the bounce and <b>flays it past Pandya at mid-off</b>
1312200,1,9,5,JC Buttler,Mohammed Shami,D Padikkal,NA,0,0,0,0,0,NA,NA,NA,Rajasthan Royals,"fullish and outside off, patted to cover"
1312200,1,9,6,JC Buttler,Mohammed Shami,D Padikkal,NA,1,0,1,0,0,NA,NA,NA,Rajasthan Royals,"leg-stump yorker, dug out to the leg side for one"
1312200,1,10,1,JC Buttler,HH Pandya,D Padikkal,NA,2,0,2,0,0,NA,NA,NA,Rajasthan Royals,"short and outside off, Buttler rides the bounce and punches it away to the left of sweeper cover"
1312200,1,10,2,JC Buttler,HH Pandya,D Padikkal,NA,0,0,0,0,0,NA,NA,NA,Rajasthan Royals,"shortish and outside off, defensively played up to cover"
1312200,1,10,3,JC Buttler,HH Pandya,D Padikkal,NA,1,0,1,0,0,NA,NA,NA,Rajasthan Royals,"full on middle, the ball isn't coming on, chipped down to long-on"
1312200,1,10,4,D Padikkal,HH Pandya,JC Buttler,NA,0,0,0,0,0,NA,NA,NA,Rajasthan Royals,Paddikal makes room and flat-bats this back-of-a-length delivery back to Pandya
1312200,1,10,5,D Padikkal,HH Pandya,JC Buttler,NA,0,0,0,0,0,NA,NA,NA,Rajasthan Royals,"Paddikal backs away once again, Pandya chases him wiith an on-pace bouncer at 143ks. Beaten on the hook"
1312200,1,10,6,D Padikkal,HH Pandya,JC Buttler,legbyes,0,1,1,0,0,NA,NA,NA,Rajasthan Royals,"shortish on the pads, deflected away through square leg"
1312200,1,11,1,D Padikkal,Rashid Khan,JC Buttler,NA,1,0,1,0,0,NA,NA,NA,Rajasthan Royals,"wrong'un leaves Padikkal outside off, hauled to long-on. <b>Padikkal finally gets off the mark</b>"
1312200,1,11,2,JC Buttler,Rashid Khan,D Padikkal,NA,1,0,1,0,0,NA,NA,NA,Rajasthan Royals,"fuller and sliding into middle and leg, clipped away through square leg"
1312200,1,11,3,D Padikkal,Rashid Khan,JC Buttler,NA,1,0,1,0,0,NA,NA,NA,Rajasthan Royals,slapped off the back foot to sweeper cover
1312200,1,11,4,JC Buttler,Rashid Khan,D Padikkal,NA,1,0,1,0,0,NA,NA,NA,Rajasthan Royals,"low full-toss on middle and leg, bunted down to long-on"
1312200,1,11,5,D Padikkal,Rashid Khan,JC Buttler,NA,0,0,0,0,1,D Padikkal,caught,Mohammed Shami,Rajasthan Royals,"Rashid puts Padikkal out of his misery. <strong>Gone for 2 off 10 balls</strong>. Shorter and outside off, Padikkal cuts in the air, slashing it to Shami at short third man"
1312200,1,11,6,SO Hetmyer,Rashid Khan,JC Buttler,NA,0,0,0,0,0,NA,NA,NA,Rajasthan Royals,"ripping wrong'un from Rashid, starts outside off and <strong>storms past the outside edge of Hetmyer</strong>"
1312200,1,12,1,JC Buttler,HH Pandya,SO Hetmyer,NA,0,0,0,0,1,JC Buttler,caught,WP Saha,Rajasthan Royals,"<strong>Pandya takes out Buttler.</strong> Pandya has the massive crowd behind him. Pandya hits that back of a length once again. This straightens away as opposed to angling into Buttler. The batter aims to dink it down to third man. Instead, he can only guide the ball right into the gloves of Saha. Terrific bowling from Pandya"
1312200,1,12,2,R Ashwin,HH Pandya,SO Hetmyer,NA,0,0,0,0,0,NA,NA,NA,Rajasthan Royals,"fullish and outside off, blocked to cover off the front foot"
1312200,1,12,3,R Ashwin,HH Pandya,SO Hetmyer,NA,1,0,1,0,0,NA,NA,NA,Rajasthan Royals,"shortish and angling into middle, worked wide of mid-on"
1312200,1,12,4,SO Hetmyer,HH Pandya,R Ashwin,NA,0,0,0,0,0,NA,NA,NA,Rajasthan Royals,"lifter angling across off, Hetmyer yanks his head out of the way. Excellent spell from Hardik, this"
1312200,1,12,5,SO Hetmyer,HH Pandya,R Ashwin,NA,1,0,1,0,0,NA,NA,NA,Rajasthan Royals,"head-high short ball on middle, flaps a weak pull to midwicket"
1312200,1,12,6,R Ashwin,HH Pandya,SO Hetmyer,NA,1,0,1,0,0,NA,NA,NA,Rajasthan Royals,"just short of a good length and holds its line outside off, run away behind point"
1312200,1,13,1,R Ashwin,Rashid Khan,SO Hetmyer,NA,0,0,0,0,0,NA,NA,NA,Rajasthan Royals,"legbreak outside off, drags Ashwin forward and beats the outside edge. They check for a stumping and Ashwin is fine"
1312200,1,13,2,R Ashwin,Rashid Khan,SO Hetmyer,NA,1,0,1,0,0,NA,NA,NA,Rajasthan Royals,"full on the stumps, patted down to long-on"
1312200,1,13,3,SO Hetmyer,Rashid Khan,R Ashwin,NA,0,0,0,0,0,NA,NA,NA,Rajasthan Royals,played back to the bowler
1312200,1,13,4,SO Hetmyer,Rashid Khan,R Ashwin,NA,0,0,0,0,0,NA,NA,NA,Rajasthan Royals,starts on middle and rips away past the outside edge. Hetmyer didn't pick the googly
1312200,1,13,5,SO Hetmyer,Rashid Khan,R Ashwin,NA,0,0,0,0,0,NA,NA,NA,Rajasthan Royals,guided away past slip off the back foot
1312200,1,13,6,SO Hetmyer,Rashid Khan,R Ashwin,NA,1,0,1,0,0,NA,NA,NA,Rajasthan Royals,clipped away past the midwicket region
1312200,1,14,1,SO Hetmyer,HH Pandya,R Ashwin,NA,1,0,1,0,0,NA,NA,NA,Rajasthan Royals,hard-length delivery outside off. Hetmyer drags it down to long-on
1312200,1,14,2,R Ashwin,HH Pandya,SO Hetmyer,NA,1,0,1,0,0,NA,NA,NA,Rajasthan Royals,short and sliding into the hips. Ashwin helps it to Shami at fine leg
1312200,1,14,3,SO Hetmyer,HH Pandya,R Ashwin,NA,4,0,4,0,0,NA,NA,NA,Rajasthan Royals,"back of a length on middle, Hetmyer knows mid-off is inside the circle. So he backs away and pumps it straight of that infielder for a much-needed boundary"
1312200,1,14,4,SO Hetmyer,HH Pandya,R Ashwin,NA,0,0,0,0,0,NA,NA,NA,Rajasthan Royals,"Hetmyer backs away once again. Bumper from Pandya, Hetmyer can't ramp it away"
1312200,1,14,5,SO Hetmyer,HH Pandya,R Ashwin,NA,4,0,4,0,0,NA,NA,NA,Rajasthan Royals,"rare full delivery from Pandya. Pushed across Hetmyer, opens the bat-face and steers it away between keeper and short third man"
1312200,1,14,6,SO Hetmyer,HH Pandya,R Ashwin,NA,0,0,0,0,1,SO Hetmyer,caught and bowled,NA,Rajasthan Royals,"<strong>Pandya pockets a return catch and wheels away</strong>. Catch him if you can! He has taken out Samson, Buttler and Hetmyer. Suspect it was the back-of-a-length cutter from Pandya. Hetmyer eyes up the midwicket region and ends up plopping a return catch via a leading edge. <b>Pandya ends with a potentially title-winning 4-0-17-3</b>"
1312200,1,15,1,R Ashwin,R Sai Kishore,R Parag,NA,1,0,1,0,0,NA,NA,NA,Rajasthan Royals,worked down to long-on
1312200,1,15,2,R Parag,R Sai Kishore,R Ashwin,NA,1,0,1,0,0,NA,NA,NA,Rajasthan Royals,"back of a length and outside off, bunted down to long-off"
1312200,1,15,3,R Ashwin,R Sai Kishore,R Parag,NA,1,0,1,0,0,NA,NA,NA,Rajasthan Royals,"shortish and darted into middle, tapped down to long-on once again"
1312200,1,15,4,R Parag,R Sai Kishore,R Ashwin,NA,1,0,1,0,0,NA,NA,NA,Rajasthan Royals,"short and sliding into middle and leg, tucked away through midwicket"
1312200,1,15,5,R Ashwin,R Sai Kishore,R Parag,NA,0,0,0,0,1,R Ashwin,caught,DA Miller,Rajasthan Royals,"<strong>Sai Kishore has his TN senior and hero Ashwin holing out to long-on</strong>. Ashwin advances at Sai who held this back and shortened his length. Ashwin aims for the loft, despite not getting closer to the pitch, and picks out Ferguson in the deep. Ashwin is gone for 6 off 9 balls"
1312200,1,15,6,TA Boult,R Sai Kishore,R Parag,NA,0,0,0,0,0,NA,NA,NA,Rajasthan Royals,"looped up just a shade outside off, played back to the bowler"
1312200,1,16,1,R Parag,LH Ferguson,TA Boult,NA,1,0,1,0,0,NA,NA,NA,Rajasthan Royals,"very full on middle and leg, Parag whips it away to deep midwicket"
1312200,1,16,2,TA Boult,LH Ferguson,R Parag,NA,1,0,1,0,0,NA,NA,NA,Rajasthan Royals,"back of a length on middle, flamingo push past the right of the bowler"
1312200,1,16,3,R Parag,LH Ferguson,TA Boult,NA,1,0,1,0,0,NA,NA,NA,Rajasthan Royals,"on a length and slanting into middle, clipped away to deep midwicket"
1312200,1,16,4,TA Boult,LH Ferguson,R Parag,NA,1,0,1,0,0,NA,NA,NA,Rajasthan Royals,"wide of the crease, short and outside off. Boult stays leg-side of the ball and slaps it to sweeper cover"
1312200,1,16,5,R Parag,LH Ferguson,TA Boult,NA,1,0,1,0,0,NA,NA,NA,Rajasthan Royals,"back of a length and slanting into middle, flicked away to deep midwicket"
1312200,1,16,6,TA Boult,LH Ferguson,R Parag,NA,1,0,1,0,0,NA,NA,NA,Rajasthan Royals,"dug into the middle of the pitch, flapped away to the left of Rashid at short midwicket"
1312200,1,17,1,TA Boult,R Sai Kishore,R Parag,NA,2,0,2,0,0,NA,NA,NA,Rajasthan Royals,"floated up outside off, Boult jumps out of the crease and carves it over extra-cover"
1312200,1,17,2,TA Boult,R Sai Kishore,R Parag,NA,6,0,6,0,0,NA,NA,NA,Rajasthan Royals,"<b>Miller takes the catch, but the momentum pushes him beyond the long-on boundary</b>. So, the result is a six for Boult. He'll take that. Flat and quick outside off, Boult swings for the hills and gets a fortunate six down the ground"
1312200,1,17,3,TA Boult,R Sai Kishore,R Parag,NA,0,0,0,0,1,TA Boult,caught,R Tewatia,Rajasthan Royals,"Sai slows this up on middle, finds some grip and turn, Boult can't quite get underneath the length. So, he ends up slicing the ball to wide long-off. Good comeback from Sai after conceding a six although that was a mis-hit as well"
1312200,1,17,4,OC McCoy,R Sai Kishore,R Parag,NA,1,0,1,0,0,NA,NA,NA,Rajasthan Royals,"short and sliding across off, forced through the covers"
1312200,1,17,5,R Parag,R Sai Kishore,OC McCoy,NA,1,0,1,0,0,NA,NA,NA,Rajasthan Royals,"back of a length on off, punched down the ground to long-off"
1312200,1,17,6,OC McCoy,R Sai Kishore,R Parag,NA,6,0,6,0,0,NA,NA,NA,Rajasthan Royals,<strong>swiped over midwicket for six.</strong> Sai is trying to protect the over. Darts it flat and well wide of off. McCoy still connects with a slog-sweep. Hit flat and hard over the leg side. Royals need more of these
1312200,1,18,1,R Parag,Yash Dayal,OC McCoy,NA,1,0,1,0,0,NA,NA,NA,Rajasthan Royals,"wide yorker, squirted out to cover by Parag"
1312200,1,18,2,OC McCoy,Yash Dayal,R Parag,NA,0,0,0,0,0,NA,NA,NA,Rajasthan Royals,"bouncer on middle, gets big on Hetmyer"
1312200,1,18,3,OC McCoy,Yash Dayal,R Parag,NA,1,0,1,0,0,NA,NA,NA,Rajasthan Royals,"back of a length and outside off, McCoy goes for a slog, gets an outside edge to third man"
1312200,1,18,4,R Parag,Yash Dayal,OC McCoy,NA,0,0,0,0,0,NA,NA,NA,Rajasthan Royals,"wide yorker that Parag tries to work past point, but gets an inside edge to long leg"
1312200,1,18,5,R Parag,Yash Dayal,OC McCoy,NA,1,0,1,0,0,NA,NA,NA,Rajasthan Royals,charges down the track to spear a full and outside off delivery through cover
1312200,1,18,6,OC McCoy,Yash Dayal,R Parag,NA,0,0,0,0,0,NA,NA,NA,Rajasthan Royals,swivels on the back foot and pulls to long leg
1312200,1,19,1,R Parag,Mohammed Shami,OC McCoy,NA,0,0,0,0,0,NA,NA,NA,Rajasthan Royals,"low full-toss on middle, dragged down to long-on"
1312200,1,19,2,R Parag,Mohammed Shami,OC McCoy,NA,2,0,2,0,0,NA,NA,NA,Rajasthan Royals,"leg-stump half-volley, as Shami doesn't nail his length, Parag can only shovel it away with the bottom wrist to deep square leg"
1312200,1,19,3,R Parag,Mohammed Shami,OC McCoy,NA,4,0,4,0,0,NA,NA,NA,Rajasthan Royals,"Shami veers away from the plan to bowl yorkers. Dug in short and outside off, Parag, having manufactured additional swinging room, scythes it over point for four"
1312200,1,19,4,R Parag,Mohammed Shami,OC McCoy,NA,1,0,1,0,1,OC McCoy,run out,R Tewatia,Rajasthan Royals,"Shami searches for another yorker, marginally misses his length once again. Drilled back to Shami, the ball strikes Shami's leg and rolls down to long-off. Parag has to go for the second in order to keep strike, but McCoy is caught short at the other end. That he slipped on the first didn't help McCoy either. Kind of sums up this RR innings"
1312200,1,19,5,R Parag,Mohammed Shami,M Prasidh Krishna,NA,0,0,0,0,0,NA,NA,NA,Rajasthan Royals,"Parag backs away in search for a big hit, Shami chases him with a yorker, beaten in the end"
1312200,1,19,6,R Parag,Mohammed Shami,M Prasidh Krishna,NA,0,0,0,0,1,R Parag,bowled,NA,Rajasthan Royals,"<b>Shami yorks Parag to cap the innings</b>. 145.1ks yorker, squeezes underneath Parag's swinging bat and clatters into off stump. Fine finish from Shami. Titans need 131 to win the IPL title"
1312200,2,0,1,WP Saha,TA Boult,Shubman Gill,NA,0,0,0,0,0,NA,NA,NA,Gujarat Titans,"a length ball around off, Saha dabs it down towards square leg"
1312200,2,0,2,WP Saha,TA Boult,Shubman Gill,NA,0,0,0,0,0,NA,NA,NA,Gujarat Titans,"length outside off, gets on his toes and cuts it towards point"
1312200,2,0,3,WP Saha,TA Boult,Shubman Gill,NA,1,0,1,0,0,NA,NA,NA,Gujarat Titans,superb fielding from Jaiswal at covers. Dives full-length to his left to intercept the back-foot punch off a short of a length ball. But Saha gets off the mark as the ball is deflected past the point fielder
1312200,2,0,4,Shubman Gill,TA Boult,WP Saha,NA,0,0,0,0,0,NA,NA,NA,Gujarat Titans,"<b>dropped</b>! A length ball on the leg stump. Gill goes for the flick but gets an inside edge onto the thigh and the ball lobs towards the catching forward square leg. Chahal dives forward, don't think there was a real need for that, and spills it"
1312200,2,0,5,Shubman Gill,TA Boult,WP Saha,NA,0,0,0,0,0,NA,NA,NA,Gujarat Titans,"length ball on the stumps, gets behind it and blocks solidly"
1312200,2,0,6,Shubman Gill,TA Boult,WP Saha,NA,4,0,4,0,0,NA,NA,NA,Gujarat Titans,"straying down the leg side, Gill flicks it uppishly towards the vacant fine-leg region and picks up four"
1312200,2,1,1,WP Saha,M Prasidh Krishna,Shubman Gill,NA,0,0,0,0,0,NA,NA,NA,Gujarat Titans,"length ball outside off, moving away just a little. Saha looks to work it square of the wicket and gets <b>beaten</b>"
1312200,2,1,2,WP Saha,M Prasidh Krishna,Shubman Gill,NA,4,0,4,0,0,NA,NA,NA,Gujarat Titans,"that made <i>some</i> sound off the bat. Short of length around off, Saha goes back, swivels and pulls it through midwicket"
1312200,2,1,3,WP Saha,M Prasidh Krishna,Shubman Gill,NA,0,0,0,0,0,NA,NA,NA,Gujarat Titans,"short of length outside off, hops this time and cuts it down towards point"
1312200,2,1,4,WP Saha,M Prasidh Krishna,Shubman Gill,NA,0,0,0,0,1,WP Saha,bowled,NA,Gujarat Titans,"<b>the middle stump has been pegged back</b>. A length ball, starting just outside off and seaming in. Saha goes for the drive but his feet are nowhere near the ball. The ball goes through the gap between bat and pad to clatter into the stumps"
1312200,2,1,5,MS Wade,M Prasidh Krishna,Shubman Gill,NA,2,0,2,0,0,NA,NA,NA,Gujarat Titans,"length ball around off, punched behind point for a couple"
1312200,2,1,6,MS Wade,M Prasidh Krishna,Shubman Gill,NA,0,0,0,0,0,NA,NA,NA,Gujarat Titans,short of length angling across. Wade goes for the punch again but this time finds the point fielder
